District,Year,coriander_Area,coriander_Production,coriander_Yield,dry chillies_Area,dry chillies_Production,dry chillies_Yield,garlic_Area,garlic_Production,garlic_Yield,onion_Area,onion_Production,onion_Yield,potato_Area,potato_Production,potato_Yield,sugarcane_Area,sugarcane_Production,sugarcane_Yield,sweet potato_Area,sweet potato_Production,sweet potato_Yield,guar seed_Area,guar seed_Production,guar seed_Yield,sun hemp_Area,sun hemp_Production,sun hemp_Yield,tapioca_Area,tapioca_Production,tapioca_Yield,citrus fruit_Area,citrus fruit_Production,citrus fruit_Yield,mango_Area,mango_Production,mango_Yield,other fresh fruits_Area,other fresh fruits_Production,other fresh fruits_Yield,other vegetables_Area,other vegetables_Production,other vegetables_Yield,pome fruit_Area,pome fruit_Production,pome fruit_Yield,other oilseeds_Area,other oilseeds_Production,other oilseeds_Yield,ginger_Area,ginger_Production,ginger_Yield,banana_Area,banana_Production,banana_Yield,tobacco_Area,tobacco_Production,tobacco_Yield,papaya_Area,papaya_Production,papaya_Yield,watermelon_Area,watermelon_Production,watermelon_Yield,turmeric_Area,turmeric_Production,turmeric_Yield,grapes_Area,grapes_Production,grapes_Yield,orange_Area,orange_Production,orange_Yield
Dausa,2018 - 2019,1,1,1,0,0,0,0,0,0,64,174,2.72,0,0,0,0,0,0,0,0,0,9877,10472,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dausa,2019 - 2020,1,2,2,0,0,0,0,0,0,36,108,3,9,51,5.67,0,0,0,0,0,0,7681,8865,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dausa,2020 - 2021,0,0,0,0,0,0,0,0,0,51,162,3.18,2,10,5,1,79,79,0,0,0,6034,6906,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dausa,2021 - 2022,0,0,0,0,0,0,1,2,2,51,228,4.47,2,8,4,0,0,0,0,0,0,5680,6817,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dausa,2022 - 2023,3,4,1.33,0,0,0,0,0,0,56,217,3.88,1,4,4,0,0,0,0,0,0,4280,4920,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhaulpur,1997 - 1998,0,0,0,0,0,0,0,0,0,0,0,0,500,4100,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhaulpur,1998 - 1999,5,5,1,1339,8033,6,1,1,1,46,258,5.61,685,5477,8,276,12258,44.41,81,653,8.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhaulpur,1999 - 2000,2,5,2.5,1494,8963,6,3,3,1,32,123,3.84,1011,9103,9,296,19857,67.08,183,307,1.68,2267,1825,0.81,6,3,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhaulpur,2000 - 2001,0,0,0,959,4974,5.19,1,2,2,10,33,3.3,622,2799,4.5,245,22123,90.3,14,19,1.36,4507,3670,0.81,3,2,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhaulpur,2001 - 2002,2,0,0,789,3891,4.93,5,7,1.4,9,24,2.67,611,2753,4.51,132,4423,33.51,24,135,5.63,3690,3004,0.81,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhaulpur,2002 - 2003,5,5,1,507,827,1.63,16,16,1,16,80,5,1390,2504,1.8,115,4288,37.29,27,47,1.74,1141,201,0.18,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,1094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhaulpur,2003 - 2004,6,7,1.17,715,518,0.72,1,2,2,18,14,0.78,1517,2270,1.5,74,3892,52.59,39,39,1,1597,0,0,9,2,0.22,0,0,0,0,0,0,0,0,0,66,0,0,994,0,0,0,0,0,8,9,1.13,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Dhaulpur,2004 - 2005,3,3,1,993,1394,1.4,6,5,0.83,15,18,1.2,1255,30070,23.96,67,4120,61.49,30,31,1.03,889,1244,1.4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhaulpur,2005 - 2006,3,3,1,454,728,1.6,0,0,0,1,3,3,1730,34584,19.99,105,9506,90.53,21,0,0,727,945,1.3,5,3,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhaulpur,2006 - 2007,5,6,1.2,482,794,1.65,0,0,0,1,2,2,2697,34016,12.61,172,5359,31.16,34,34,1,608,790,1.3,10,16,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhaulpur,2007 - 2008,4,3,0.75,610,1223,2,29,45,1.55,7,30,4.29,5377,53770,10,119,4394,36.92,75,103,1.37,937,937,1,15,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhaulpur,2008 - 2009,4,5,1.25,294,588,2,6,4,0.67,0,0,0,4183,41830,10,20,1016,50.8,48,0,0,659,659,1,9,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhaulpur,2009 - 2010,1,1,1,316,454,1.44,1,1,1,0,0,0,4360,43580,10,13,893,68.69,32,0,0,645,645,1,791,8,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhaulpur,2010 - 2011,0,0,0,304,316,1.04,3,3,1,7,7,1,5219,10510,2.01,65,5564,85.6,27,40,1.48,587,303,0.52,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhaulpur,2011 - 2012,1,1,1,247,198,0.8,18,72,4,2,10,5,6364,127225,19.99,114,15533,136.25,87,237,2.72,403,240,0.6,45,21,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhaulpur,2012 - 2013,0,0,0,164,256,1.56,6,36,6,1,6,6,5254,66478,12.65,107,6642,62.07,67,133,1.99,1140,510,0.45,25,12,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Dhaulpur,2013 - 2014,3,2,0.67,109,87,0.8,0,0,0,1,6,6,5611,72943,13,59,6897,116.9,50,125,2.5,2882,1627,0.56,4,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhaulpur,2014 - 2015,2,2,1,142,114,0.8,0,0,0,0,0,0,7953,91454,11.5,27,2869,106.26,32,77,2.41,1479,877,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhaulpur,2015 - 2016,8,9,1.13,96,72,0.75,0,0,0,14,42,3,8728,148400,17,24,2316,96.5,33,78,2.36,1433,666,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhaulpur,2016 - 2017,0,0,0,90,357,3.97,39,240,6.15,0,0,0,9789,240615,24.58,15,914,60.93,37,444,12,1024,1316,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhaulpur,2017 - 2018,4,5,1.25,72,280,3.89,1,1,1,0,0,0,8783,212428,24.19,7,635,90.71,32,384,12,710,781,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhaulpur,2018 - 2019,0,0,0,138,445,3.22,0,0,0,1,0,0,8580,163166,19.02,3,212,70.67,32,386,12.06,597,745,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhaulpur,2019 - 2020,0,0,0,120,394,3.28,4,5,1.25,6,70,11.67,7680,153580,20,4,225,56.25,32,380,11.88,369,167,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhaulpur,2020 - 2021,3,5,1.67,105,368,3.5,8,48,6,2,25,12.5,7012,143740,20.5,4,317,79.25,24,285,11.88,322,147,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhaulpur,2021 - 2022,0,0,0,143,414,2.9,136,680,5,5,50,10,6470,127492,19.71,9,683,75.89,0,0,0,316,132,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhaulpur,2022 - 2023,2,3,1.5,0,0,0,92,460,5,1,10,10,6366,126110,19.81,9,804,89.33,0,0,0,88,48,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dungarpur,1998 - 1999,0,0,0,233,26,0.11,26,130,5,33,165,5,0,0,0,583,21454,36.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dungarpur,1999 - 2000,0,0,0,212,24,0.11,16,80,5,44,220,5,4,14,3.5,549,20101,36.61,0,0,0,1373,547,0.4,184,67,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dungarpur,2000 - 2001,3,0,0,193,17,0.09,13,25,1.92,47,175,3.72,6,22,3.67,309,6597,21.35,0,0,0,2582,251,0.1,172,21,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dungarpur,2001 - 2002,1,4,4,222,20,0.09,19,95,5,53,265,5,0,0,0,180,10823,60.13,0,0,0,0,0,0,210,58,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dungarpur,2002 - 2003,0,0,0,122,17,0.14,5,25,5,12,60,5,2,10,5,151,5809,38.47,0,0,0,2392,505,0.21,110,13,0.12,0,0,0,0,0,0,0,0,0,6,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dungarpur,2003 - 2004,3,4,1.33,201,161,0.8,20,100,5,53,265,5,0,0,0,113,4421,39.12,0,0,0,2212,0,0,119,143,1.2,0,0,0,0,0,0,0,0,0,19,0,0,188,0,0,0,0,0,55,56,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dungarpur,2004 - 2005,2,2,1,177,26,0.15,23,115,5,35,175,5,17,83,4.88,108,7250,67.13,0,0,0,3432,1220,0.36,97,26,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dungarpur,2005 - 2006,2,2,1,149,17,0.11,19,95,5,22,110,5,3,15,5,177,15209,85.93,0,0,0,2981,845,0.28,103,31,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dungarpur,2006 - 2007,1,1,1,161,7,0.04,16,80,5,29,145,5,7,39,5.57,188,10107,53.76,39,0,0,1799,45,0.03,62,7,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dungarpur,2007 - 2008,1,1,1,120,96,0.8,14,70,5,39,195,5,2,10,5,185,16414,88.72,0,0,0,1875,3000,1.6,69,83,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dungarpur,2008 - 2009,0,0,0,157,4,0.03,5,15,3,7,35,5,0,0,0,116,4972,42.86,0,0,0,2074,448,0.22,74,5,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dungarpur,2009 - 2010,2,2,1,203,6,0.03,3,15,5,20,100,5,0,0,0,68,2523,37.1,0,0,0,2485,333,0.13,48,6,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dungarpur,2010 - 2011,2,2,1,170,80,0.47,6,30,5,21,105,5,0,0,0,76,9571,125.93,0,0,0,2643,1366,0.52,67,26,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dungarpur,2011 - 2012,1,1,1,152,30,0.2,6,30,5,7,35,5,1,6,6,64,2304,36,0,0,0,2240,1212,0.54,73,20,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dungarpur,2012 - 2013,1,1,1,146,113,0.77,0,0,0,4,20,5,0,0,0,53,5484,103.47,0,0,0,2219,867,0.39,50,46,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dungarpur,2013 - 2014,1,1,1,145,34,0.23,14,70,5,26,130,5,17,85,5,52,3798,73.04,0,0,0,2483,1952,0.79,56,24,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dungarpur,2014 - 2015,0,0,0,129,27,0.21,0,0,0,12,60,5,0,0,0,40,3011,75.28,0,0,0,1910,1383,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,60,5,0,0,0,0,0,0
Dungarpur,2015 - 2016,0,0,0,124,13,0.1,10,50,5,23,115,5,0,0,0,24,1248,52,0,0,0,1888,1005,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,114,6,0,0,0,0,0,0,0,0,0,0,0,0,2,12,6,0,0,0,0,0,0
Dungarpur,2016 - 2017,3,4,1.33,98,78,0.8,6,30,5,13,65,5,0,0,0,16,850,53.13,0,0,0,1560,1348,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,96,6,8,18,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dungarpur,2017 - 2018,0,0,0,101,80,0.79,14,70,5,16,80,5,0,0,0,9,523,58.11,0,0,0,1372,585,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,72,6,8,18,2.25,0,0,0,0,0,0,0,0,0,6,36,6,0,0,0,0,0,0
Dungarpur,2018 - 2019,2,3,1.5,102,82,0.8,17,85,5,38,190,5,0,0,0,14,816,58.29,0,0,0,876,879,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,282,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dungarpur,2019 - 2020,0,0,0,86,6,0.07,14,70,5,23,115,5,0,0,0,10,629,62.9,0,0,0,563,255,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,120,4.29,0,0,0,0,0,0,0,0,0,0,0,0,3,6,2,0,0,0,0,0,0
Dungarpur,2020 - 2021,2,3,1.5,67,53,0.79,13,65,5,45,225,5,0,0,0,13,950,73.08,0,0,0,408,187,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,228,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dungarpur,2021 - 2022,0,0,0,43,32,0.74,13,65,5,15,75,5,0,0,0,28,2124,75.86,0,0,0,172,72,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,186,5.17,0,0,0,0,0,0,0,0,0,0,0,0,2,12,6,0,0,0,0,0,0
Dungarpur,2022 - 2023,0,0,0,0,0,0,7,35,5,9,45,5,9,45,5,8,714,89.25,0,0,0,123,66,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,18,1.8,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0
Ganganagar,1997 - 1998,0,0,0,0,0,0,0,0,0,0,0,0,200,4300,21.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ganganagar,1998 - 1999,2,2,1,128,384,3,31,620,20,84,1670,19.88,354,7080,20,3625,231985,64,3,60,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ganganagar,1999 - 2000,6,3,0.5,239,717,3,64,1280,20,135,2700,20,312,6240,20,4419,200311,45.33,0,0,0,64140,22810,0.36,4,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0
Ganganagar,2000 - 2001,4,2,0.5,106,318,3,21,420,20,44,880,20,272,5440,20,2843,114068,40.12,0,0,0,147181,52421,0.36,7,4,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ganganagar,2001 - 2002,14,7,0.5,58,174,3,21,10,0.48,117,234,2,302,6040,20,1863,101904,54.7,0,0,0,145694,49998,0.34,4,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ganganagar,2002 - 2003,7,4,0.57,89,89,1,30,120,4,180,3600,20,269,5380,20,2614,81923,31.34,0,0,0,37984,11328,0.3,1,0,0,0,0,0,2588,0,0,72,0,0,407,0,0,2203,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0
Ganganagar,2003 - 2004,11,14,1.27,78,78,1,29,3,0.1,56,525,9.38,140,944,6.74,2125,143424,67.49,1,4,4,159514,0,0,2,1,0.5,0,0,0,2527,0,0,58,0,0,259,0,0,2495,0,0,72,0,0,39,41,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Ganganagar,2004 - 2005,6,7,1.17,60,1,0.02,6,4,0.67,72,675,9.38,156,27,0.17,2112,79184,37.49,1,0,0,65234,21414,0.33,2,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ganganagar,2005 - 2006,24,25,1.04,35,35,1,6,12,2,94,224,2.38,307,812,2.64,1858,108881,58.6,0,0,0,59294,40605,0.68,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ganganagar,2006 - 2007,4,5,1.25,35,35,1,17,218,12.82,28,336,12,275,8182,29.75,2651,166962,62.98,0,0,0,120301,96959,0.81,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ganganagar,2007 - 2008,7,5,0.71,58,58,1,48,501,10.44,25,300,12,500,6670,13.34,2675,159225,59.52,0,0,0,180141,145425,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ganganagar,2008 - 2009,12,13,1.08,49,48,0.98,28,29,1.04,29,580,20,395,4565,11.56,1837,145878,79.41,0,0,0,247294,196463,0.79,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ganganagar,2009 - 2010,6,4,0.67,85,70,0.82,70,730,10.43,75,3800,50.67,252,9505,37.72,2338,160645,68.71,0,0,0,152243,11163,0.07,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ganganagar,2010 - 2011,6,7,1.17,57,50,0.88,110,1148,10.44,55,1152,20.95,331,6516,19.69,2500,172481,68.99,0,0,0,182192,163816,0.9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ganganagar,2011 - 2012,14,17,1.21,43,38,0.88,207,2160,10.43,6,0,0,257,4626,18,2770,192024,69.32,0,0,0,162385,196487,1.21,17,6,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ganganagar,2012 - 2013,2,2,1,39,0,0,36,373,10.36,22,64,2.91,192,3851,20.06,1889,139556,73.88,0,0,0,325064,340296,1.05,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ganganagar,2013 - 2014,1,1,1,37,21,0.57,27,27,1,42,92,2.19,265,873,3.29,1529,89103,58.28,0,0,0,498220,544653,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ganganagar,2014 - 2015,0,0,0,29,0,0,0,0,0,31,992,32,209,6499,31.1,1753,136434,77.83,0,0,0,532962,622039,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ganganagar,2015 - 2016,23,25,1.09,9,360,40,22,22,1,71,142,2,265,1150,4.34,2347,214637,91.45,0,0,0,583866,563987,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ganganagar,2016 - 2017,24,27,1.13,17,27,1.59,85,1137,13.38,32,1051,32.84,331,11305,34.15,3498,240375,68.72,0,0,0,335551,253164,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ganganagar,2017 - 2018,13,17,1.31,10,25,2.5,85,1153,13.56,65,943,14.51,214,6006,28.07,2076,141885,68.35,9,90,10,351517,222773,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ganganagar,2018 - 2019,0,0,0,8,94,11.75,33,500,15.15,44,1284,29.18,261,2956,11.33,2347,198106,84.41,0,0,0,347963,184785,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
